1393941672385,0,0,4.680057047855556,42.45264831,-76.48532259,21
1393943094621,0,0,2.1045955337583333,42.45266493,-76.48550872,9
1393943735739,0,0,2.104178953605556,42.45267966,-76.48551299,9
1393944446830,0,0,4.329358140630556,42.45268587,-76.48542674,19
1393945792203,0,0,16.530233726344445,42.45267578,-76.48545597,76
1393950716312,0,1,0.7258637479444444,42.45286224,-76.4811507,3
1393951629128,0,2,3.7755311284749995,42.44512776,-76.48025783,17
1393952751835,0,2,5.046238247019445,42.44512776,-76.48025783,23
1393954365862,0,2,0.47092031688055563,42.44512776,-76.48025783,2
1393954575991,0,2,0.21734616666666667,42.44503,-76.4814813,1
1393954716086,0,2,0.4703407271027778,42.44512776,-76.48025783,2
1393955279015,0,2,0.7243676818305557,42.44512776,-76.48025783,3
1393955558901,0,2,4.726771983944444,42.44512776,-76.48025783,21
1393957284721,0,3,0.9786119827249999,42.44689571,-76.48369921,4
1393958056542,0,3,0.47139847844722227,42.44689571,-76.48369921,2
1393958267017,0,2,0.9783982589944445,42.4449802,-76.4810951,4
1393958617820,0,2,6.502805317552778,42.4449747,-76.4810695,29
1393960492926,0,3,8.285547402838889,42.44689571,-76.48369921,38
1393962860890,0,3,1.740384939838889,42.44689571,-76.48369921,8
1393963421367,0,3,3.227764451933333,42.44689571,-76.48369921,14
1393964392876,0,3,0.9785322891305556,42.44689571,-76.48369921,4
1393964742995,0,2,0.7277981288277777,42.4449888,-76.4811896,3
1393965024095,0,3,5.009216949963888,42.44689571,-76.48369921,23
1393966487085,0,3,10.63582017608889,42.44689571,-76.48369921,48
1393969783768,0,3,0.47107245919722224,42.44689571,-76.48369921,2
1393970064607,0,3,2.4999916801583333,42.44689571,-76.48369921,11
1393970834747,0,2,7.562762725588889,42.4449227,-76.4813148,34
1393973144255,0,2,3.7751869970444445,42.44491169,-76.48150898,17
1393974266467,0,2,0.7245198241472223,42.44491169,-76.48150898,3
1393974687404,0,2,0.7245089568388888,42.4449031,-76.4811983,3
1393974968921,0,2,1.233102609275,42.44491169,-76.48150898,5
1393976161407,0,4,7.0036759362,42.44150468,-76.48548428,32
